Date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2022-03-04 05:00:00,1,250.34,0,0.63,46.49,0.29,0.73,0.75,1.36
2022-03-04 06:00:00,1,250.34,0,0.72,43.63,0.29,0.74,0.76,1.28
2022-03-04 07:00:00,1,250.34,0,0.79,41.13,0.27,0.76,0.77,1.17
2022-03-04 08:00:00,1,253.68,0,0.79,38.62,0.23,0.79,0.8,1.03
2022-03-04 09:00:00,1,253.68,0,0.74,36.12,0.17,0.77,0.78,0.89
2022-03-04 10:00:00,1,253.68,0,0.62,33.62,0.11,0.73,0.74,0.78
2022-03-04 11:00:00,1,253.68,0,0.47,32.19,0.07,0.75,0.76,0.74
2022-03-04 12:00:00,1,253.68,0,0.35,31.83,0.07,0.92,0.92,0.72
2022-03-04 13:00:00,1,253.68,0,0.34,31.47,0.08,1.2,1.21,0.73
2022-03-04 14:00:00,1,257.02,0,0.49,31.47,0.1,1.55,1.55,0.78
2022-03-04 15:00:00,1,260.35,0.01,0.8,31.83,0.12,1.94,1.94,0.89
2022-03-04 16:00:00,1,260.35,0.05,1.02,32.19,0.15,2.21,2.22,1.11
2022-03-04 17:00:00,1,263.69,0.22,0.9,32.9,0.2,2.31,2.32,1.35
2022-03-04 18:00:00,1,260.35,0.35,0.75,34.33,0.24,2.36,2.37,1.52
2022-03-04 19:00:00,1,260.35,0.37,0.64,37.19,0.29,2.44,2.45,1.69
2022-03-04 20:00:00,1,260.35,0.32,0.56,40.41,0.32,2.56,2.57,1.84
2022-03-04 21:00:00,1,260.35,0.28,0.51,42.56,0.32,2.72,2.73,1.96
2022-03-04 22:00:00,1,260.35,0.21,0.47,43.63,0.31,2.82,2.83,2.09
2022-03-04 23:00:00,1,260.35,0.17,0.54,44.35,0.29,2.8,2.81,2.06
2022-03-05 00:00:00,1,260.35,0.1,0.76,44.35,0.25,2.54,2.56,1.87
2022-03-05 01:00:00,1,260.35,0.02,0.97,44.35,0.21,2.16,2.17,1.6
2022-03-05 02:00:00,1,260.35,0,0.75,46.49,0.17,1.7,1.71,1.27
2022-03-05 03:00:00,1,257.02,0,0.42,49.35,0.13,1.26,1.26,0.98
2022-03-05 04:00:00,1,253.68,0,0.25,54.36,0.09,0.69,0.7,0.72
2022-03-05 05:00:00,1,250.34,0,0.17,59.37,0.07,0.5,0.5,0.48
2022-03-05 06:00:00,1,250.34,0,0.14,62.23,0.06,0.5,0.5,0.37
2022-03-05 07:00:00,1,250.34,0,0.12,63.66,0.07,0.5,0.5,0.38
2022-03-05 08:00:00,1,253.68,0,0.11,63.66,0.08,0.5,0.5,0.44
2022-03-05 09:00:00,1,253.68,0,0.11,60.08,0.09,0.63,0.63,0.5
2022-03-05 10:00:00,1,257.02,0,0.12,55.07,0.09,0.84,0.84,0.53
2022-03-05 11:00:00,1,257.02,0,0.15,52.21,0.08,0.88,0.88,0.53
2022-03-05 12:00:00,1,257.02,0,0.2,51.5,0.07,0.83,0.83,0.51
2022-03-05 13:00:00,1,257.02,0,0.27,50.78,0.06,0.8,0.8,0.54
2022-03-05 14:00:00,1,257.02,0,0.36,50.07,0.05,0.82,0.82,0.59
2022-03-05 15:00:00,1,260.35,0,0.46,49.35,0.05,0.84,0.84,0.66
2022-03-05 16:00:00,1,260.35,0.01,0.47,49.35,0.05,0.78,0.79,0.7
2022-03-05 17:00:00,1,257.02,0.06,0.37,50.07,0.05,0.64,0.64,0.75
2022-03-05 18:00:00,1,257.02,0.08,0.27,52.21,0.05,0.52,0.52,0.78
2022-03-05 19:00:00,1,253.68,0.07,0.2,55.79,0.05,0.5,0.5,0.77
2022-03-05 20:00:00,1,253.68,0.06,0.16,58.65,0.06,0.5,0.5,0.73
2022-03-05 21:00:00,1,253.68,0.05,0.14,61.51,0.06,0.5,0.5,0.67
2022-03-05 22:00:00,1,253.68,0.05,0.16,62.23,0.06,0.5,0.5,0.63
2022-03-05 23:00:00,1,253.68,0.07,0.23,60.8,0.06,0.5,0.5,0.63
2022-03-06 00:00:00,1,257.02,0.06,0.36,60.08,0.06,0.5,0.5,0.64
2022-03-06 01:00:00,1,257.02,0.03,0.52,59.37,0.06,0.5,0.5,0.65
2022-03-06 02:00:00,1,257.02,0,0.43,58.65,0.06,0.5,0.5,0.61
2022-03-06 03:00:00,1,257.02,0,0.25,57.94,0.05,0.54,0.55,0.54
2022-03-06 04:00:00,1,257.02,0,0.16,58.65,0.05,0.57,0.58,0.45
2022-03-06 05:00:00,1,257.02,0,0.14,60.8,0.05,0.54,0.55,0.36
2022-03-06 06:00:00,1,257.02,0,0.14,64.37,0.06,0.5,0.51,0.29
2022-03-06 07:00:00,1,253.68,0,0.13,68.66,0.07,0.5,0.53,0.25
2022-03-06 08:00:00,1,253.68,0,0.11,70.81,0.09,0.5,0.54,0.25
2022-03-06 09:00:00,1,250.34,0,0.09,72.96,0.1,0.5,0.54,0.25
2022-03-06 10:00:00,1,247,0,0.08,74.39,0.12,0.5,0.54,0.25
2022-03-06 11:00:00,1,243.66,0,0.06,76.53,0.14,0.5,0.53,0.22
2022-03-06 12:00:00,2,243.66,0,0.05,80.82,0.19,0.5,0.52,0.17
2022-03-06 13:00:00,2,243.66,0,0.05,90.12,0.25,0.5,0.54,0.12
2022-03-06 14:00:00,2,243.66,0,0.09,89.41,0.2,0.5,0.53,0.2
2022-03-06 15:00:00,2,247,0,0.15,85.12,0.16,0.5,0.52,0.48
2022-03-06 16:00:00,2,247,0,0.21,80.82,0.16,0.5,0.52,1.01
2022-03-06 17:00:00,1,243.66,0.01,0.24,79.39,0.2,0.5,0.52,1.49
2022-03-06 18:00:00,2,243.66,0.03,0.24,80.11,0.2,0.5,0.51,1.58
2022-03-06 19:00:00,2,240.33,0.04,0.25,83.68,0.15,0.5,0.51,1.25
2022-03-06 20:00:00,2,240.33,0.05,0.26,85.12,0.1,0.5,0.5,1.08
2022-03-06 21:00:00,2,240.33,0.06,0.25,84.4,0.09,0.5,0.5,1.01
2022-03-06 22:00:00,2,240.33,0.05,0.22,84.4,0.08,0.5,0.51,0.87
2022-03-06 23:00:00,2,240.33,0.04,0.21,84.4,0.08,0.5,0.51,0.72
2022-03-07 00:00:00,2,236.99,0.03,0.22,82.97,0.07,0.5,0.51,0.54
2022-03-07 01:00:00,2,236.99,0.01,0.2,82.25,0.07,0.5,0.51,0.32
2022-03-07 02:00:00,2,233.65,0,0.15,82.25,0.06,0.5,0.51,0.14
2022-03-07 03:00:00,2,233.65,0,0.12,85.83,0.06,0.5,0.5,0.09
2022-03-07 04:00:00,2,236.99,0,0.13,91.55,0.07,0.5,0.5,0.08
2022-03-07 05:00:00,2,236.99,0,0.13,95.84,0.06,0.5,0.5,0.06
2022-03-07 06:00:00,2,243.66,0,0.09,100.14,0.06,0.5,0.5,0.04
2022-03-07 07:00:00,2,253.68,0,0.07,101.57,0.04,0.5,0.5,0.02
2022-03-07 08:00:00,2,257.02,0,0.06,100.14,0.04,0.5,0.5,0.02
2022-03-07 09:00:00,2,253.68,0,0.06,92.98,0.06,0.5,0.5,0.02
2022-03-07 10:00:00,2,253.68,0,0.06,87.26,0.1,0.5,0.5,0.02
2022-03-07 11:00:00,2,250.34,0,0.05,85.12,0.13,0.5,0.5,0.02
2022-03-07 12:00:00,2,247,0,0.04,86.55,0.17,0.5,0.5,0.02
2022-03-07 13:00:00,2,250.34,0,0.04,85.12,0.21,0.5,0.5,0.02
2022-03-07 14:00:00,2,253.68,0,0.04,82.25,0.22,0.5,0.5,0.02
2022-03-07 15:00:00,1,257.02,0,0.05,78.68,0.19,0.5,0.5,0.02
2022-03-07 16:00:00,1,260.35,0,0.05,77.25,0.18,0.5,0.5,0.02
2022-03-07 17:00:00,1,260.35,0,0.05,76.53,0.18,0.5,0.5,0.02
2022-03-07 18:00:00,1,260.35,0,0.04,75.82,0.19,0.5,0.5,0.02
2022-03-07 19:00:00,1,260.35,0,0.04,77.25,0.2,0.5,0.5,0.02
2022-03-07 20:00:00,1,257.02,0.01,0.04,78.68,0.21,0.5,0.5,0.03
2022-03-07 21:00:00,2,257.02,0.01,0.04,81.54,0.22,0.5,0.5,0.03
2022-03-07 22:00:00,2,257.02,0.01,0.04,83.68,0.22,0.5,0.5,0.03
2022-03-07 23:00:00,2,257.02,0.01,0.04,82.25,0.18,0.5,0.5,0.03
2022-03-08 00:00:00,1,263.69,0.01,0.05,73.67,0.11,0.5,0.5,0.03
2022-03-08 01:00:00,1,267.03,0,0.06,69.38,0.09,0.5,0.5,0.04
2022-03-08 02:00:00,1,267.03,0,0.07,71.53,0.13,0.5,0.5,0.04
2022-03-08 03:00:00,1,263.69,0,0.06,72.96,0.15,0.5,0.5,0.05
2022-03-08 04:00:00,1,263.69,0,0.06,73.67,0.14,0.5,0.5,0.05
2022-03-08 05:00:00,1,260.35,0,0.06,74.39,0.14,0.5,0.5,0.05
2022-03-08 06:00:00,1,257.02,0,0.06,76.53,0.15,0.5,0.5,0.05
2022-03-08 07:00:00,1,257.02,0,0.05,77.96,0.19,0.5,0.5,0.06
2022-03-08 08:00:00,1,260.35,0,0.05,78.68,0.21,0.5,0.5,0.08
2022-03-08 09:00:00,1,260.35,0,0.04,79.39,0.25,0.5,0.5,0.08
2022-03-08 10:00:00,1,260.35,0,0.04,79.39,0.25,0.5,0.5,0.09
2022-03-08 11:00:00,2,260.35,0,0.04,80.11,0.26,0.5,0.5,0.11
2022-03-08 12:00:00,2,260.35,0,0.04,80.82,0.27,0.5,0.5,0.12
2022-03-08 13:00:00,2,263.69,0,0.05,82.25,0.28,0.5,0.5,0.12
2022-03-08 14:00:00,2,263.69,0,0.08,84.4,0.29,0.5,0.5,0.13
2022-03-08 15:00:00,2,267.03,0,0.12,86.55,0.3,0.5,0.5,0.13
2022-03-08 16:00:00,2,267.03,0,0.11,88.69,0.31,0.5,0.5,0.12
2022-03-08 17:00:00,2,263.69,0,0.08,88.69,0.28,0.5,0.5,0.13
2022-03-08 18:00:00,2,263.69,0.01,0.06,87.98,0.25,0.5,0.5,0.11
2022-03-08 19:00:00,2,260.35,0.01,0.03,87.98,0.25,0.5,0.5,0.06
2022-03-08 20:00:00,2,260.35,0.01,0.03,87.98,0.26,0.5,0.5,0.05
2022-03-08 21:00:00,2,257.02,0.01,0.03,87.26,0.28,0.5,0.5,0.04
2022-03-08 22:00:00,2,257.02,0.01,0.02,86.55,0.28,0.5,0.5,0.04
2022-03-08 23:00:00,2,260.35,0.01,0.03,87.26,0.28,0.5,0.5,0.04
2022-03-09 00:00:00,2,263.69,0.01,0.04,88.69,0.29,0.5,0.5,0.04
2022-03-09 01:00:00,2,267.03,0,0.07,87.98,0.26,0.5,0.5,0.05
2022-03-09 02:00:00,2,267.03,0,0.07,86.55,0.23,0.5,0.5,0.07
2022-03-09 03:00:00,2,267.03,0,0.07,84.4,0.2,0.5,0.5,0.09
2022-03-09 04:00:00,2,267.03,0,0.12,80.11,0.16,0.5,0.5,0.16
2022-03-09 05:00:00,1,263.69,0,0.17,74.39,0.12,0.5,0.5,0.24
2022-03-09 06:00:00,1,263.69,0,0.2,70.1,0.1,0.5,0.5,0.3
2022-03-09 07:00:00,1,263.69,0,0.18,67.95,0.08,0.5,0.5,0.32
2022-03-09 08:00:00,1,263.69,0,0.11,65.09,0.07,0.5,0.5,0.3
2022-03-09 09:00:00,1,263.69,0,0.05,64.37,0.06,0.5,0.5,0.29
2022-03-09 10:00:00,1,263.69,0,0.05,67.95,0.07,0.5,0.5,0.36
2022-03-09 11:00:00,1,260.35,0,0.06,70.81,0.09,0.5,0.5,0.3
2022-03-09 12:00:00,1,260.35,0,0.06,75.1,0.14,0.5,0.5,0.18
2022-03-09 13:00:00,1,263.69,0,0.06,79.39,0.22,0.5,0.5,0.14
2022-03-09 14:00:00,2,263.69,0,0.07,80.82,0.23,0.5,0.5,0.12
2022-03-09 15:00:00,1,263.69,0,0.1,78.68,0.2,0.5,0.5,0.11
2022-03-09 16:00:00,1,263.69,0,0.11,76.53,0.17,0.5,0.5,0.09
2022-03-09 17:00:00,1,260.35,0.01,0.09,75.1,0.18,0.5,0.5,0.09
2022-03-09 18:00:00,1,260.35,0.01,0.07,76.53,0.22,0.5,0.5,0.08
2022-03-09 19:00:00,2,260.35,0.01,0.05,80.82,0.26,0.5,0.5,0.07
2022-03-09 20:00:00,2,257.02,0.01,0.05,84.4,0.29,0.5,0.51,0.07
2022-03-09 21:00:00,2,250.34,0.01,0.05,87.26,0.31,0.5,0.51,0.07
2022-03-09 22:00:00,2,247,0.01,0.05,90.12,0.31,0.5,0.52,0.07
2022-03-09 23:00:00,2,247,0.01,0.06,92.98,0.31,0.5,0.53,0.07
2022-03-10 00:00:00,2,247,0.01,0.08,90.84,0.3,0.5,0.53,0.08
2022-03-10 01:00:00,2,253.68,0,0.1,84.4,0.26,0.5,0.51,0.18
2022-03-10 02:00:00,1,257.02,0,0.1,78.68,0.22,0.5,0.51,0.29
2022-03-10 03:00:00,2,257.02,0,0.07,80.11,0.22,0.5,0.52,0.21
2022-03-10 04:00:00,2,257.02,0,0.05,82.97,0.23,0.5,0.52,0.13
2022-03-10 05:00:00,2,257.02,0,0.05,85.83,0.28,0.5,0.51,0.09
2022-03-10 06:00:00,2,253.68,0,0.05,89.41,0.31,0.5,0.51,0.06
2022-03-10 07:00:00,2,257.02,0,0.07,90.12,0.29,0.5,0.5,0.05
2022-03-10 08:00:00,2,257.02,0,0.07,88.69,0.25,0.5,0.5,0.05
2022-03-10 09:00:00,2,260.35,0,0.06,86.55,0.22,0.5,0.5,0.05
2022-03-10 10:00:00,2,260.35,0,0.05,85.12,0.19,0.5,0.5,0.06
2022-03-10 11:00:00,2,260.35,0,0.05,84.4,0.16,0.5,0.5,0.07
2022-03-10 12:00:00,2,260.35,0,0.04,83.68,0.14,0.5,0.5,0.08
2022-03-10 13:00:00,2,263.69,0,0.05,82.25,0.12,0.5,0.5,0.11
2022-03-10 14:00:00,2,263.69,0,0.11,80.82,0.1,0.5,0.5,0.15
2022-03-10 15:00:00,1,263.69,0,0.23,79.39,0.09,0.5,0.5,0.19
2022-03-10 16:00:00,1,263.69,0.01,0.31,77.96,0.08,0.5,0.5,0.22
2022-03-10 17:00:00,1,263.69,0.03,0.26,77.96,0.08,0.5,0.5,0.23
2022-03-10 18:00:00,1,263.69,0.04,0.18,78.68,0.09,0.5,0.5,0.21
2022-03-10 19:00:00,2,260.35,0.02,0.08,83.68,0.11,0.5,0.5,0.1
2022-03-10 20:00:00,2,260.35,0.02,0.07,85.12,0.11,0.5,0.5,0.09
2022-03-10 21:00:00,2,257.02,0.02,0.08,85.12,0.11,0.5,0.5,0.09
2022-03-10 22:00:00,2,257.02,0.02,0.09,85.12,0.1,0.5,0.5,0.11
2022-03-10 23:00:00,2,253.68,0.02,0.1,84.4,0.1,0.5,0.5,0.14
2022-03-11 00:00:00,2,253.68,0.01,0.11,82.97,0.1,0.5,0.5,0.16
2022-03-11 01:00:00,2,257.02,0,0.11,81.54,0.1,0.5,0.5,0.15
2022-03-11 02:00:00,2,257.02,0,0.08,80.11,0.1,0.5,0.5,0.14
2022-03-11 03:00:00,2,257.02,0,0.05,80.11,0.09,0.5,0.5,0.14
2022-03-11 04:00:00,2,260.35,0,0.04,80.11,0.09,0.5,0.5,0.16
2022-03-11 05:00:00,1,260.35,0,0.04,78.68,0.08,0.5,0.5,0.19
2022-03-11 06:00:00,1,263.69,0,0.05,76.53,0.08,0.5,0.5,0.22
2022-03-11 07:00:00,1,260.35,0,0.04,75.1,0.07,0.5,0.5,0.22
2022-03-11 08:00:00,1,260.35,0,0.03,74.39,0.06,0.5,0.5,0.21
2022-03-11 09:00:00,1,260.35,0,0.03,75.1,0.06,0.5,0.5,0.25
2022-03-11 10:00:00,1,260.35,0,0.05,75.82,0.06,0.5,0.5,0.33
2022-03-11 11:00:00,1,257.02,0,0.08,76.53,0.05,0.5,0.5,0.45
2022-03-11 12:00:00,1,257.02,0,0.12,77.96,0.05,0.5,0.5,0.55
2022-03-11 13:00:00,1,257.02,0,0.17,78.68,0.06,0.5,0.5,0.62
2022-03-11 14:00:00,1,253.68,0,0.25,78.68,0.06,0.5,0.5,0.66
2022-03-11 15:00:00,1,257.02,0,0.4,77.25,0.06,0.5,0.5,0.66
2022-03-11 16:00:00,1,257.02,0.01,0.52,75.82,0.07,0.5,0.5,0.66
2022-03-11 17:00:00,1,253.68,0.04,0.6,72.96,0.07,0.5,0.51,0.69
2022-03-11 18:00:00,1,253.68,0.1,0.62,70.81,0.08,0.5,0.51,0.75
2022-03-11 19:00:00,1,253.68,0.11,0.65,69.38,0.08,0.5,0.51,0.8
2022-03-11 20:00:00,1,253.68,0.11,0.54,69.38,0.07,0.5,0.51,0.79
2022-03-11 21:00:00,1,253.68,0.08,0.4,71.53,0.07,0.5,0.51,0.71
2022-03-11 22:00:00,1,253.68,0.04,0.3,75.82,0.1,0.5,0.5,0.59
2022-03-11 23:00:00,1,253.68,0.05,0.42,74.39,0.1,0.5,0.51,0.63
2022-03-12 00:00:00,1,257.02,0.04,0.59,71.53,0.09,0.5,0.51,0.68
2022-03-12 01:00:00,1,257.02,0.02,0.76,67.95,0.09,0.5,0.51,0.67
2022-03-12 02:00:00,1,257.02,0,0.81,66.52,0.08,0.5,0.5,0.68
2022-03-12 03:00:00,1,257.02,0,0.76,66.52,0.08,0.5,0.5,0.84
2022-03-12 04:00:00,1,257.02,0,0.67,66.52,0.07,0.5,0.5,1.06
2022-03-12 05:00:00,1,253.68,0,0.56,67.23,0.07,0.5,0.5,1.2
2022-03-12 06:00:00,1,253.68,0,0.43,68.66,0.07,0.5,0.5,1.28
2022-03-12 07:00:00,1,253.68,0,0.32,70.81,0.06,0.5,0.5,1.17
2022-03-12 08:00:00,1,253.68,0,0.25,71.53,0.05,0.5,0.5,0.96
2022-03-12 09:00:00,1,253.68,0,0.2,70.1,0.04,0.5,0.5,0.71
2022-03-12 10:00:00,1,253.68,0,0.16,69.38,0.04,0.5,0.5,0.49
2022-03-12 11:00:00,1,253.68,0,0.12,68.66,0.03,0.5,0.5,0.3
2022-03-12 12:00:00,1,253.68,0,0.09,66.52,0.02,0.5,0.5,0.18
2022-03-12 13:00:00,1,250.34,0,0.1,63.66,0.01,0.5,0.5,0.11
2022-03-12 14:00:00,1,250.34,0,0.13,62.94,0.01,0.5,0.5,0.08
2022-03-12 15:00:00,1,250.34,0,0.15,64.37,0.01,0.5,0.5,0.08
2022-03-12 16:00:00,1,250.34,0,0.15,65.8,0.02,0.5,0.5,0.07
2022-03-12 17:00:00,1,250.34,0.01,0.13,66.52,0.02,0.5,0.5,0.07
2022-03-12 18:00:00,1,250.34,0.02,0.1,66.52,0.02,0.5,0.5,0.07
2022-03-12 19:00:00,1,247,0.02,0.07,67.95,0.02,0.5,0.5,0.06
2022-03-12 20:00:00,1,247,0.02,0.06,69.38,0.03,0.5,0.5,0.06
2022-03-12 21:00:00,1,247,0.02,0.06,70.1,0.03,0.5,0.5,0.06
2022-03-12 22:00:00,1,243.66,0.02,0.06,70.81,0.03,0.5,0.5,0.07
2022-03-12 23:00:00,1,243.66,0.02,0.07,71.53,0.03,0.5,0.5,0.07
2022-03-13 00:00:00,1,243.66,0.02,0.1,71.53,0.03,0.5,0.5,0.08
2022-03-13 01:00:00,1,247,0.01,0.19,70.1,0.03,0.5,0.5,0.12
2022-03-13 02:00:00,1,247,0,0.24,67.95,0.04,0.5,0.5,0.16
2022-03-13 03:00:00,1,247,0,0.19,66.52,0.04,0.5,0.5,0.18
2022-03-13 04:00:00,1,247,0,0.14,65.8,0.04,0.5,0.5,0.18
2022-03-13 05:00:00,1,247,0,0.1,65.09,0.03,0.5,0.5,0.18
2022-03-13 06:00:00,1,247,0,0.08,65.09,0.03,0.5,0.5,0.19
2022-03-13 07:00:00,1,247,0,0.06,66.52,0.03,0.5,0.5,0.2
2022-03-13 08:00:00,1,250.34,0,0.05,66.52,0.03,0.5,0.5,0.2
2022-03-13 09:00:00,1,253.68,0,0.04,65.09,0.03,0.5,0.5,0.18
2022-03-13 10:00:00,1,253.68,0,0.03,67.23,0.04,0.5,0.5,0.15
2022-03-13 11:00:00,1,253.68,0,0.02,71.53,0.05,0.5,0.5,0.12
2022-03-13 12:00:00,1,253.68,0,0.03,75.1,0.05,0.5,0.5,0.1
2022-03-13 13:00:00,1,257.02,0,0.03,76.53,0.05,0.5,0.5,0.08
2022-03-13 14:00:00,1,257.02,0,0.04,75.82,0.05,0.5,0.5,0.07
2022-03-13 15:00:00,1,260.35,0,0.07,74.39,0.05,0.5,0.5,0.06
2022-03-13 16:00:00,1,260.35,0,0.08,72.24,0.05,0.5,0.5,0.05
2022-03-13 17:00:00,1,260.35,0.01,0.07,70.81,0.05,0.5,0.5,0.05
2022-03-13 18:00:00,1,260.35,0.01,0.05,70.81,0.05,0.5,0.5,0.04
2022-03-13 19:00:00,1,260.35,0.01,0.04,70.1,0.05,0.5,0.5,0.04
2022-03-13 20:00:00,1,260.35,0.01,0.03,70.81,0.05,0.5,0.5,0.04
2022-03-13 21:00:00,1,260.35,0.01,0.03,70.81,0.05,0.5,0.5,0.05
2022-03-13 22:00:00,1,260.35,0.03,0.09,68.66,0.05,0.5,0.5,0.1
2022-03-13 23:00:00,1,260.35,0.05,0.21,65.09,0.05,0.5,0.5,0.2
2022-03-14 00:00:00,1,263.69,0.06,0.44,62.23,0.05,0.5,0.5,0.3
2022-03-14 01:00:00,1,263.69,0.04,0.76,60.08,0.06,0.5,0.51,0.4
2022-03-14 02:00:00,1,267.03,0.01,0.97,58.65,0.07,0.5,0.51,0.49
2022-03-14 03:00:00,1,270.37,0,1.1,56.51,0.07,0.5,0.51,0.58
2022-03-14 04:00:00,1,270.37,0,1.11,54.36,0.06,0.5,0.51,0.77
2022-03-14 05:00:00,1,267.03,0,0.87,53.64,0.04,0.5,0.51,0.91
2022-03-14 06:00:00,1,263.69,0,0.55,54.36,0.03,0.5,0.51,0.87
2022-03-14 07:00:00,1,260.35,0,0.2,60.08,0.03,0.5,0.5,0.46
2022-03-14 08:00:00,1,257.02,0,0.09,60.8,0.02,0.5,0.5,0.33
2022-03-14 09:00:00,1,257.02,0,0.05,62.94,0.02,0.5,0.5,0.29
2022-03-14 10:00:00,1,257.02,0,0.03,65.09,0.02,0.5,0.5,0.26
2022-03-14 11:00:00,1,257.02,0,0.04,65.09,0.02,0.5,0.5,0.28
2022-03-14 12:00:00,1,257.02,0,0.08,65.09,0.02,0.5,0.5,0.35
2022-03-14 13:00:00,1,257.02,0,0.14,65.8,0.02,0.5,0.5,0.46
2022-03-14 14:00:00,1,257.02,0,0.2,66.52,0.02,0.5,0.5,0.52
2022-03-14 15:00:00,1,257.02,0,0.24,67.95,0.02,0.5,0.5,0.52
2022-03-14 16:00:00,1,257.02,0,0.22,69.38,0.02,0.5,0.5,0.48
2022-03-14 17:00:00,1,253.68,0.02,0.2,69.38,0.02,0.5,0.5,0.45
2022-03-14 18:00:00,1,253.68,0.03,0.17,68.66,0.02,0.5,0.5,0.44
2022-03-14 19:00:00,1,250.34,0.06,0.19,67.23,0.02,0.5,0.5,0.45
2022-03-14 20:00:00,1,250.34,0.1,0.27,65.09,0.03,0.5,0.5,0.5
2022-03-14 21:00:00,1,250.34,0.16,0.37,64.37,0.04,0.5,0.51,0.59
2022-03-14 22:00:00,1,250.34,0.23,0.49,65.09,0.05,0.5,0.51,0.72
2022-03-14 23:00:00,1,253.68,0.25,0.66,65.09,0.06,0.5,0.51,0.82
2022-03-15 00:00:00,1,253.68,0.22,0.86,64.37,0.07,0.5,0.51,0.89
2022-03-15 01:00:00,1,253.68,0.14,1.02,60.8,0.05,0.5,0.51,0.88
2022-03-15 02:00:00,1,257.02,0.02,1.04,57.22,0.04,0.5,0.51,0.79
2022-03-15 03:00:00,1,253.68,0,0.78,55.79,0.03,0.5,0.51,0.74
2022-03-15 04:00:00,1,253.68,0,0.48,55.07,0.02,0.5,0.51,0.75
2022-03-15 05:00:00,1,250.34,0,0.31,52.93,0.02,0.5,0.51,0.81
2022-03-15 06:00:00,1,250.34,0,0.23,50.07,0.02,0.5,0.51,0.89
2022-03-15 07:00:00,1,250.34,0,0.17,47.92,0.02,0.5,0.51,0.91
2022-03-15 08:00:00,1,250.34,0,0.13,47.92,0.02,0.5,0.5,0.88
2022-03-15 09:00:00,1,250.34,0,0.14,47.92,0.02,0.5,0.5,0.92
2022-03-15 10:00:00,1,250.34,0,0.19,46.49,0.01,0.5,0.5,1.01
2022-03-15 11:00:00,1,250.34,0,0.26,45.06,0.01,0.52,0.52,1.14
2022-03-15 12:00:00,1,250.34,0,0.34,42.92,0.01,0.58,0.58,1.23
2022-03-15 13:00:00,1,253.68,0,0.4,41.48,0.01,0.63,0.63,1.31
2022-03-15 14:00:00,1,253.68,0,0.46,41.13,0.01,0.66,0.67,1.35
2022-03-15 15:00:00,1,253.68,0,0.54,40.77,0.02,0.7,0.7,1.33
2022-03-15 16:00:00,1,253.68,0.03,0.55,40.77,0.02,0.66,0.66,1.3
2022-03-15 17:00:00,1,250.34,0.09,0.53,40.05,0.03,0.57,0.57,1.3
2022-03-15 18:00:00,1,247,0.18,0.5,39.7,0.03,0.51,0.52,1.38
2022-03-15 19:00:00,1,247,0.22,0.52,40.05,0.04,0.52,0.53,1.44
2022-03-15 20:00:00,1,247,0.24,0.52,41.13,0.04,0.54,0.55,1.47
2022-03-15 21:00:00,1,243.66,0.26,0.55,42.2,0.04,0.51,0.52,1.47
2022-03-15 22:00:00,1,247,0.29,0.68,42.56,0.04,0.56,0.57,1.42
2022-03-15 23:00:00,1,250.34,0.28,0.88,42.92,0.05,0.7,0.71,1.5
2022-03-16 00:00:00,1,250.34,0.2,1.09,43.99,0.05,0.81,0.82,1.63
2022-03-16 01:00:00,1,253.68,0.11,1.36,43.27,0.05,0.93,0.94,1.8
2022-03-16 02:00:00,1,253.68,0.02,1.54,41.48,0.06,1.05,1.06,1.87
2022-03-16 03:00:00,1,253.68,0,1.24,39.7,0.06,1.13,1.15,1.84
2022-03-16 04:00:00,1,253.68,0,1.03,38.98,0.06,1.18,1.2,1.84
2022-03-16 05:00:00,1,250.34,0,0.93,38.62,0.07,1.19,1.2,1.9
2022-03-16 06:00:00,1,250.34,0,0.86,38.62,0.08,1.19,1.21,1.95
2022-03-16 07:00:00,1,250.34,0,0.76,38.62,0.06,1.18,1.2,1.95
2022-03-16 08:00:00,1,250.34,0,0.73,38.62,0.06,1.19,1.2,1.98
2022-03-16 09:00:00,1,250.34,0,0.73,37.55,0.06,1.22,1.23,2.09
2022-03-16 10:00:00,1,250.34,0,0.66,36.48,0.05,1.24,1.25,2.12
2022-03-16 11:00:00,1,250.34,0,0.56,35.76,0.05,1.23,1.24,2.03
2022-03-16 12:00:00,1,250.34,0,0.5,35.41,0.05,1.2,1.21,1.96
2022-03-16 13:00:00,1,250.34,0,0.48,34.69,0.05,1.19,1.2,1.85
2022-03-16 14:00:00,1,250.34,0,0.48,31.83,0.04,1.12,1.13,1.41
2022-03-16 15:00:00,1,250.34,0.01,0.46,29.68,0.03,0.94,0.95,0.83
2022-03-16 16:00:00,1,247,0.04,0.41,32.19,0.02,0.69,0.7,0.59
2022-03-16 17:00:00,1,243.66,0.09,0.34,35.05,0.02,0.5,0.51,0.57
2022-03-16 18:00:00,1,243.66,0.13,0.3,36.12,0.03,0.5,0.51,0.61
2022-03-16 19:00:00,1,240.33,0.14,0.25,36.84,0.03,0.5,0.51,0.64
2022-03-16 20:00:00,1,236.99,0.12,0.21,37.55,0.02,0.5,0.51,0.55
2022-03-16 21:00:00,1,233.65,0.1,0.17,41.48,0.01,0.5,0.5,0.42
2022-03-16 22:00:00,1,236.99,0.07,0.15,49.35,0.02,0.5,0.5,0.3
